id,queued_time,wait_time,runtime,node_requested,node_used,walltime
37955,12819554,261,617,32,32,3600
37956,12819555,681,607,2,2,54000
37957,12819556,720,593,32,32,3600
37958,12819557,815,590,32,32,3600
37959,12819557,327,618,1,1,3600
37960,12819558,378,642,33,33,3600
37961,12819559,389,651,134,134,14400
37962,12819559,582,635,33,33,3600
37963,12820442,88,626,1,1,39600
37964,12820442,682,14574,32,32,14400
37965,12820443,147,766,32,32,3600
37966,12820444,159,821,2,2,86400
37967,12820444,216,791,1,1,4200
37968,12820445,38,819,32,32,3600
37969,12820446,743,833,2,2,86400
37970,12820446,311,752,33,33,3600
37971,12820447,350,807,1,1,43200
37972,12820448,423,816,33,33,3600
37973,12820449,482,822,33,33,3600
37974,12820449,604,812,1,1,3600
37975,12820450,873,488,1,1,43200
37976,12820451,973,551,32,32,3600
37977,12820660,183,14590,2,2,7200
37978,12820710,1792,14508,1,1,37800
37979,12821167,1470,14540,1,1,5280
37980,12821187,569,555,32,32,3600
37981,12821188,656,500,1,1,9000
37982,12821189,741,548,1,1,39600
37983,12821189,264,548,2,2,1800
37984,12821190,308,524,33,33,3600
37985,12821191,406,490,33,33,3600
37986,12821192,495,518,11,11,1800
37987,12821192,552,532,1,1,3600
37988,12821820,181,583,32,32,3600
37989,12821821,230,596,1,1,3600
37990,12821822,333,579,32,32,3600
37991,12821823,572,668,1,1,14400
37992,12821824,608,577,32,32,3600
37993,12821824,264,634,33,33,3600
37994,12821825,363,619,33,33,3600
37995,12821826,450,576,1,1,43200
37996,12821826,517,586,1,1,39600
37997,12822694,68,640,33,33,3600
37998,12822695,135,808,1,1,39600
37999,12822695,29,804,1,1,57600
38000,12822696,158,835,1,1,3600
38001,12822697,854,802,32,32,3600
38002,12822698,991,773,32,32,3600
38003,12822698,233,828,1,1,43200
38004,12822699,272,807,33,33,3600
38005,12822700,406,760,33,33,3600
38006,12822701,464,751,1,1,900
38007,12822701,705,736,1,1,172800
38008,12822702,1045,522,32,32,3600
38009,12822703,1058,592,32,32,3600
38010,12823313,30,14571,16,16,14400
38011,12823528,862,557,1,1,660
38012,12823529,924,551,1,1,39600
38013,12823530,935,563,1,1,10800
38014,12823531,268,580,33,33,3600
38015,12823531,377,518,1,1,39600
38016,12823532,466,486,1,1,1320
38017,12823533,692,611,33,33,3600
38018,12823533,810,578,33,33,3600
38019,12823534,973,628,32,32,3600
38020,12824390,193,600,32,32,3600
38021,12824391,237,598,1,1,43200
38022,12824392,745,616,1,1,14400
38023,12824393,814,572,1,1,39600
38024,12824393,518,629,1,1,1800
38025,12824394,564,639,33,33,3600
38026,12824395,623,645,33,33,3600
38027,12824396,635,680,1,1,7200
38028,12824397,706,628,1,1,5400
38029,12824397,898,774,1,1,43200
38030,12824398,1156,831,1,1,3600
38031,12824438,1186,822,1,1,43200
38032,12825137,955,809,1,1,43200
38033,12825138,1271,831,1,1,39600
38034,12825138,551,852,33,33,3600
38035,12825139,592,821,33,33,3600
38036,12825140,639,814,33,33,3600
38037,12825140,683,817,33,33,3600
38038,12825141,723,797,33,33,3600
38039,12825142,1402,549,32,32,3600
38040,12825779,1124,476,32,32,3600
38041,12825780,1227,523,1,1,43200
38042,12825781,1269,569,1,1,39600
38043,12825781,1343,542,1,1,1320
38044,12825782,814,528,1,1,14400
38045,12825783,877,529,33,33,3600
38046,12825783,911,515,1,1,43200
38047,12825784,951,454,33,33,3600
38048,12825785,1011,464,33,33,3600
38049,12826640,538,603,2,2,7200
38050,12826641,550,606,1,1,43200
38051,12826660,657,578,32,32,3600
38052,12826661,800,621,1,1,21600
38053,12826662,870,619,32,32,3600
38054,12826663,565,638,33,33,3600
38055,12826664,578,653,1,1,172800
38056,12826664,639,654,1,1,43200
38057,12826861,86,14607,16,16,14400
38058,12827324,344,593,1,1,14400
38059,12827325,384,590,1,1,39600
38060,12827325,458,862,32,32,3600
38061,12827345,473,846,1,1,10800
38062,12827346,549,792,1,1,39600
38063,12827367,571,813,1,1,900
38064,12827379,728,788,32,32,3600
38065,12827380,582,819,33,33,3600
38066,12827381,615,832,33,33,3600
38067,12828027,146,798,33,33,3600
38068,12828038,261,864,1,1,2100
38069,12828039,306,865,33,33,3600
38070,12828040,647,596,32,32,3600
38071,12828041,693,572,32,32,3600
38072,12828041,789,559,32,32,3600
38073,12828042,841,580,1,1,3540
38074,12828043,854,609,1,1,39600
38075,12828043,604,599,33,33,3600
38076,12828781,190,561,33,33,3600
38077,12828782,254,608,33,33,3600
38078,12828783,380,657,1,1,43200
38079,12828784,452,518,1,1,43200
38080,12828784,501,597,32,32,3600
38081,12828785,542,611,32,32,3600
38082,12828786,581,594,32,32,3600
38083,12828786,627,672,32,32,3600
38084,12828787,678,681,1,1,39600
38085,12829413,107,655,33,33,3600
38086,12829414,121,653,3,3,7200
38087,12829415,252,667,33,33,3600
38088,12829416,384,586,33,33,3600
38089,12829417,433,655,33,33,3600
38090,12829417,512,793,1,1,86400
38091,12829418,523,821,1,1,43200
38092,12829419,560,832,32,32,3600
38093,12829419,681,837,1,1,43200
38094,12830098,80,811,32,32,3600
38095,12830099,110,822,33,33,3600
38096,12830100,149,852,33,33,3600
38097,12830101,277,884,33,33,3600
38098,12830101,323,867,3,3,50400
38099,12830102,443,901,33,33,3600
38100,12830103,662,447,3,3,7200
38101,12830103,722,466,32,32,3600
38102,12830104,734,482,32,32,3600
38103,12830105,876,507,32,32,3600
38104,12830833,533,456,1,1,21600
38105,12830834,200,421,33,33,3600
38106,12830835,255,398,1,1,24000
38107,12830836,268,472,33,33,3600
38108,12830836,455,416,33,33,3600
38109,12830837,485,434,33,33,3600
38110,12830838,598,503,1,1,72000
38111,12830838,639,515,1,1,43200
38112,12830839,651,540,32,32,3600
38113,12831659,97,505,1,1,39600
38114,12831659,451,489,32,32,3600
38115,12831660,161,440,33,33,3600
38116,12831661,224,445,1,1,300
38117,12831661,281,496,1,1,43200
38118,12831662,368,505,33,33,3600
38119,12831663,402,513,33,33,3600
38120,12831664,628,595,32,32,3600
38121,12831664,43,623,32,32,3600
38122,12831665,665,583,32,32,3600
38123,12831666,712,554,32,32,3600
38124,12831666,752,538,32,32,3600
38125,12831667,503,526,33,33,3600
38126,12831668,572,599,33,33,3600
38127,12831707,758,578,33,33,3600
38128,12832536,72,573,1,1,43200
38129,12832536,127,539,33,33,3600
38130,12832537,206,547,1,1,39600
38131,12832538,301,540,1,1,43200
38132,12832538,459,545,1,1,43200
38133,12832539,41,485,1,1,36000
38134,12832540,515,537,32,32,3600
38135,12832541,372,486,33,33,3600
38136,12832541,415,474,33,33,3600
38137,12832578,490,547,11,11,7200
38138,12832579,533,543,33,33,3600
38139,12832579,605,496,33,33,3600
38140,12833377,53,681,11,11,7200
38141,12833378,98,663,1,1,39600
38142,12833379,142,634,32,32,3600
38143,12833380,300,609,1,1,2700
38144,12833380,732,586,32,32,3600
38145,12833381,178,580,1,1,600
38146,12833382,253,566,1,1,172800
38147,12833383,344,562,100,100,1800
38148,12833383,387,598,33,33,3600
38149,12833384,427,598,8,8,72000
38150,12833385,756,890,1,1,43200
38151,12833385,805,867,32,32,3600
38152,12833386,818,871,1,1,172800
38153,12834249,23,785,32,32,3600
38154,12834249,221,815,32,32,3600
38155,12834250,140,748,1,1,259200
38156,12834251,183,756,33,33,3600
38157,12834252,258,794,33,33,3600
38158,12834252,530,738,33,33,3600
38159,12834253,778,818,1,1,1800
38160,12834254,805,503,32,32,3600
38161,12834255,863,561,32,32,3600
38162,12834255,914,529,1,1,1800
38163,12834256,960,528,1,1,39600
38164,12834257,1028,543,1,1,14400
38165,12834509,62,14551,16,16,14400
38166,12834905,530,14614,1,1,43200
38167,12834948,385,554,33,33,3600
38168,12834949,446,513,33,33,3600
38169,12834950,647,536,1,1,39600
38170,12834951,715,518,1,1,39600
38171,12834951,729,548,33,33,3600
38172,12835118,601,14624,16,16,14400
38173,12835785,45,626,1,1,14400
38174,12835786,103,610,32,32,3600
38175,12835787,143,617,32,32,3600
38176,12835787,227,656,1,1,1740
38177,12835788,762,592,32,32,3600
38178,12835789,182,587,1,1,14400
38179,12835790,262,618,1,1,39600
38180,12835790,441,628,33,33,3600
38181,12835791,484,626,33,33,3600
38182,12835792,530,601,33,33,3600
38183,12835793,805,917,32,32,3600
38184,12835793,866,900,1,1,28800
38185,12835794,878,844,1,1,39600
38186,12835829,1442,14536,1,1,7200
38187,12835929,164,14585,16,16,14400
38188,12836500,531,839,32,32,3600
38189,12836501,729,735,1,1,21600
38190,12836501,232,826,33,33,3600
38191,12836502,263,816,33,33,3600
38192,12836503,357,827,1,1,1320
38193,12836503,420,785,33,33,3600
38194,12836504,463,788,1,1,39600
38195,12836505,1011,521,32,32,3600
38196,12836506,1075,579,32,32,3600
38197,12837187,902,14581,32,32,14400
38198,12837310,850,11070,32,32,14400
38199,12837351,338,542,1,1,36120
38200,12837352,518,551,32,32,3600
38201,12837353,696,544,1,1,3540
38202,12837354,258,591,33,33,3600
38203,12837354,321,556,33,33,3600
38204,12837355,390,550,33,33,3600
38205,12837356,402,574,33,33,3600
38206,12837357,470,525,1,1,172800
38207,12838089,114,633,32,32,3600
38208,12838090,141,636,32,32,3600
38209,12838091,203,610,1,1,43200
38210,12838091,776,676,1,1,43200
38211,12838092,812,649,32,32,3600
38212,12838093,241,599,33,33,3600
38213,12838094,279,625,33,33,3600
38214,12838094,340,630,33,33,3600
38215,12838095,352,639,33,33,3600
38216,12838096,521,617,33,33,3600
38217,12838096,839,817,2,2,7200
38218,12838837,134,810,32,32,3600
38219,12838838,206,806,32,32,3600
38220,12838839,990,836,1,1,39600
38221,12838839,1016,851,32,32,3600
38222,12838840,248,836,33,33,3600
38223,12838841,290,813,1,1,39600
38224,12838842,395,807,33,33,3600
38225,12838842,763,757,33,33,3600
38226,12838843,815,836,1,1,900
38227,12838844,1080,479,32,32,3600
38228,12839096,76,14627,16,16,14400
38229,12839658,303,533,32,32,3600
38230,12839667,915,506,3,3,7200
38231,12839668,948,556,1,1,64800
38232,12839668,1022,551,1,1,300
38233,12839670,361,506,33,33,3600
38234,12839671,438,579,1,1,86400
38235,12839671,713,546,1,1,10800
38236,12839672,833,563,33,33,3600
38237,12839673,845,570,1,1,43200
38238,12840363,370,627,1,1,39600
38239,12840364,493,671,1,1,259200
38240,12840364,600,631,2,2,12600
38241,12840365,703,570,1,1,36120
38242,12840366,748,572,1,1,82800
38243,12840366,410,627,33,33,3600
38244,12840367,455,665,33,33,3600
38245,12841044,109,578,33,33,3600
38246,12841068,129,582,33,33,3600
38247,12841069,198,668,3,3,1800
38248,12841069,334,912,32,32,3600
38249,12841070,484,837,1,1,39600
38250,12841071,526,830,32,32,3600
38251,12841072,566,821,1,1,39600
38252,12841072,614,792,1,1,43200
38253,12841073,404,740,33,33,3600
38254,12841361,1531,1747,1,1,7200
38255,12841732,93,793,1,1,43200
38256,12841733,133,825,1,1,1320
38257,12841734,233,830,1,1,21600
38258,12841734,523,856,6,6,7200
38259,12841735,723,556,32,32,3600
38260,12841736,761,568,1,1,10800
38261,12841737,773,582,3,3,7200
38262,12841737,42,539,1,1,39600
38263,12841738,906,512,2,2,86400
38264,12841739,579,652,1,1,39600
38265,12841739,632,622,33,33,3600
38266,12841740,656,574,33,33,3600
38267,12841779,156,14614,1,1,39600
38268,12842398,317,541,4,4,1800
38269,12842398,451,624,1,1,43200
38270,12842399,571,612,32,32,3600
38271,12842400,619,629,27,27,6540
38272,12842400,682,613,1,1,39600
38273,12842401,694,649,1,1,43200
38274,12842437,707,647,1,1,39600
38275,12843122,36,664,2,2,7200
38276,12843123,111,558,33,33,3600
38277,12843145,156,615,33,33,3600
38278,12843157,208,577,33,33,3600
38279,12843157,319,580,33,33,3600
38280,12843158,664,771,32,32,3600
38281,12843159,695,923,32,32,3600
38282,12843160,736,835,32,32,3600
38283,12843160,782,815,1,1,900
38284,12843161,826,817,1,1,21600
38285,12843162,406,779,33,33,3600
38286,12843162,533,884,1,1,600
38287,12843163,608,822,1,1,172800
38288,12843264,205345,1921,1,1,43200
38289,12843897,126,803,33,33,3600
38290,12843897,180,803,1,1,259200
38291,12843898,741,601,32,32,3600
38292,12843899,787,599,32,32,3600
38293,12843899,905,568,1,1,39600
38294,12843900,947,576,32,32,3600
38295,12843901,962,618,32,32,3600
38296,12843901,468,544,33,33,3600
38297,12843902,691,519,33,33,3600
38298,12843986,50,7350,128,128,21600
38299,12844637,287,557,3,3,1800
38300,12844639,297,595,1,1,7200
38301,12844640,357,564,33,33,3600
38302,12844641,389,717,1,1,1320
38303,12844641,494,666,32,32,3600
38304,12844642,600,659,32,32,3600
38305,12844643,674,681,1,1,7140
38306,12844861,230,119,1,1,39600
38307,12844861,6058,75686,1,1,43200
38308,12844864,345,108,1,1,39600
38309,12844866,419,246,8,8,1800
38310,12844869,487,205,1,1,6000
38311,12844913,466,220,1,1,14400
38312,12844932,491,138,1,1,43200
38313,12844935,575,237,8,8,1800
38314,12844938,623,218,27,27,5760
38315,12844941,669,191,1,1,72000
38316,12845317,334,776,32,32,3600
38317,12845354,383,710,1,1,43200
38318,12845355,424,701,1,1,39600
38319,12845356,469,612,1,1,39600
38320,12845356,512,670,33,33,3600
38321,12845357,554,650,33,33,3600
38322,12845358,578,822,32,32,3600
38323,12845359,618,817,32,32,3600
38324,12845359,1058,858,32,32,3600
38325,12845360,1080,856,32,32,3600
38326,12845870,131,560,1,1,21600
38327,12846061,823,865,1,1,43200
38328,12846062,421,813,1,1,172800
38329,12846063,498,830,33,33,3600
38330,12846064,565,785,11,11,1800
38331,12846065,604,817,1,1,900
38332,12846066,773,859,33,33,3600
38333,12846066,1199,530,32,32,3600
38334,12846068,1259,491,1,1,1200
38335,12846069,1312,490,11,11,1800
38336,12846069,1325,424,1,1,3600
38337,12846837,1022,481,1,1,900
38338,12846838,1168,635,1,1,39600
38339,12846838,641,392,16,16,1800
38340,12846839,730,388,1,1,172800
38341,12846839,859,490,33,33,3600
38342,12846840,909,463,33,33,3600
38343,12846841,956,429,1,1,21600
38344,12846841,1032,489,4,4,1800
38345,12846842,1082,458,32,32,3600
38346,12847526,827,447,7,7,43200
38347,12847527,839,494,32,32,3600
38348,12847528,904,524,32,32,3600
38349,12847529,686,426,33,33,3600
38350,12847529,719,552,33,33,3600
38351,12847530,763,546,33,33,3600
38352,12847871,2474,850,128,128,7200
38353,12848193,520,450,1,1,43200
38354,12848193,597,460,3,3,7200
38355,12848194,698,571,1,1,172800
38356,12848195,793,529,1,1,2700
38357,12848195,857,606,32,32,3600
38358,12848196,906,575,1,1,39600
38359,12848197,956,545,32,32,3600
38360,12848198,641,525,17,17,129600
38361,12848213,1019,510,33,33,3600
38362,12848214,1118,516,33,33,3600
38363,12849052,293,524,33,33,3600
38364,12849052,1022,1897,64,64,1800
38365,12849053,376,643,33,33,3600
38366,12849054,688,556,32,32,3600
38367,12849055,733,555,1,1,43200
38368,12849055,781,525,32,32,3600
38369,12849056,898,519,32,32,3600
38370,12849057,946,511,32,32,3600
38371,12849058,441,573,33,33,3600
38372,12849058,525,592,1,1,39600
38373,12849059,643,497,33,33,3600
38374,12849485,173,14564,16,16,14400
38375,12849914,285,516,1,1,43200
38376,12849915,450,513,33,33,3600
38377,12849916,1236,655,1,1,39600
38378,12849917,1339,635,32,32,3600
38379,12849917,1355,646,1,1,1800
38380,12849918,1415,597,32,32,3600
38381,12849919,1467,685,32,32,3600
38382,12849920,594,572,33,33,3600
38383,12849920,678,645,1,1,1800
38384,12849921,846,619,33,33,3600
38385,12849922,1042,632,1,1,63000
38386,12849972,4007,1155,1,1,1320
38387,12850641,40,14577,1,1,1800
38388,12850766,656,649,33,33,3600
38389,12850767,1079,909,32,32,3600
38390,12850767,1153,856,32,32,3600
38391,12850768,1185,853,32,32,3600
38392,12850769,1230,827,32,32,3600
38393,12850769,1305,782,3,3,1800
38394,12850770,706,758,1,1,36120
38395,12850771,720,809,1,1,39600
38396,12850771,789,829,1,1,43200
38397,12850772,827,810,33,33,3600
38398,12851032,629,14633,1,1,21600
38399,12851205,1770,2066,2,2,600
38400,12851476,218,14581,1,1,2100
38401,12851662,460,864,1,1,600
38402,12851662,659,555,32,32,3600
38403,12851663,718,579,32,32,3600
38404,12851664,729,623,32,32,3600
38405,12851665,794,572,32,32,3600
38406,12851666,143,670,1,1,172800
38407,12851668,393,14518,1,1,86400
38408,12851669,6716,14518,61,61,14400
38409,12851670,878,14614,1,1,600
38410,12851671,3728,14545,1,1,1680
38411,12851808,947,14498,2,2,7200
38412,12852457,659,559,1,1,14400
38413,12852458,347,519,2,2,1800
38414,12852459,384,524,1,1,21600
38415,12852460,398,578,1,1,43200
38416,12852460,528,534,1,1,43200
38417,12852461,593,507,33,33,3600
38418,12852462,886,629,1,1,43200
38419,12852462,976,638,32,32,3600
38420,12852463,1016,630,1,1,39600
38421,12852464,1085,580,32,32,3600
38422,12852594,2865,661,61,61,14400
38423,12852916,2608,14573,1,1,21600
38424,12853271,314,592,32,32,3600
38425,12853279,438,667,33,33,3600
38426,12853280,899,562,33,33,3600
38427,12853281,931,617,33,33,3600
38428,12853281,1119,641,1,1,3600
38429,12853282,1441,590,1,1,3600
38430,12853283,559,800,32,32,3600
38431,12853284,735,842,32,32,3600
38432,12853284,806,836,32,32,3600
38433,12853285,1526,849,32,32,3600
38434,12854109,1057,848,32,32,3600
38435,12854110,799,851,1,1,86400
38436,12854111,839,858,33,33,3600
38437,12854112,880,867,2,2,7200
38438,12854112,1003,770,33,33,3600
38439,12854113,1039,839,33,33,3600
38440,12854114,1114,580,32,32,3600
38441,12854115,1176,568,1,1,14400
38442,12854115,1200,570,1,1,7200
38443,12854550,808,999,64,64,2700
38444,12854767,1092,538,32,32,3600
38445,12854768,1120,404,32,32,3600
38446,12854769,891,555,1,1,10800
38447,12854769,991,597,1,1,14400
38448,12854770,1038,638,33,33,3600
38449,12854810,255,14566,16,16,14400
38450,12855065,493,7373,1,1,43200
38451,12855398,525,605,1,1,660
38452,12855399,552,565,33,33,3600
38453,12855399,605,634,32,32,3600
38454,12855400,616,642,32,32,3600
38455,12855401,676,602,32,32,3600
38456,12856122,130,616,32,32,3600
38457,12856122,429,606,32,32,3600
38458,12856123,216,615,1,1,14400
38459,12856124,275,660,6,6,1800
38460,12856125,322,734,1,1,86400
38461,12856126,365,666,6,6,900
38462,12856126,392,693,1,1,300
38463,12856127,533,786,1,1,43200
38464,12856128,576,771,32,32,3600
38465,12856129,616,802,1,1,14400
38466,12856447,145,1136,64,64,1800
38467,12856783,87,792,1,1,39600
38468,12856784,515,825,1,1,1800
38469,12856785,193,879,1,1,39600
38470,12856785,328,874,33,33,3600
38471,12856786,395,817,33,33,3600
38472,12856787,426,840,1,1,10800
38473,12856788,469,843,1,1,39600
38474,12856789,688,576,1,1,172800
38475,12856789,758,597,1,1,39600
38476,12856790,822,589,32,32,3600
38477,12857579,85,567,1,1,14400
38478,12857612,588,520,1,1,7200
38479,12857613,247,501,1,1,900
38480,12857614,383,583,33,33,3600
38481,12857614,441,568,33,33,3600
38482,12857615,498,540,1,1,7140
38483,12857616,510,549,33,33,3600
38484,12857617,616,677,1,1,39600
38485,12857617,682,657,32,32,3600
38486,12857618,722,639,1,1,900
38487,12858001,444,14560,61,61,14400
38488,12858469,66,601,32,32,3600
38489,12858469,240,606,32,32,3600
38490,12858470,174,717,33,33,3600
38491,12858471,185,732,1,1,3600
38492,12858472,250,639,33,33,3600
38493,12858472,316,616,33,33,3600
38494,12858473,437,612,33,33,3600
38495,12858474,495,806,1,1,39600
38496,12858475,507,814,1,1,72000
38497,12858476,36,849,1,1,7200
38498,12858476,697,772,1,1,55800
38499,12858477,838,871,1,1,39600
38500,12858709,110,14645,16,16,14400
38501,12859174,187,780,33,33,3600
38502,12859174,216,945,1,1,63000
38503,12859175,274,781,1,1,1200
38504,12859176,306,787,1,1,600
38505,12859177,345,881,33,33,3600
38506,12859177,391,523,32,32,3600
38507,12859178,599,607,1,1,43200
38508,12859179,642,629,32,32,3600
38509,12859180,767,524,32,32,3600
38510,12859733,411,1951,64,64,1800
38511,12860047,339,625,27,27,5760
38512,12860047,141,588,1,1,43200
38513,12860048,182,561,1,1,172800
38514,12860049,286,562,1,1,43200
38515,12860050,393,588,1,1,1320
38516,12860051,404,556,1,1,3600
38517,12860052,452,649,32,32,3600
38518,12860053,464,658,32,32,3600
38519,12860053,493,649,1,1,28800
38520,12860054,724,645,1,1,600
38521,12860852,47,703,32,32,3600
38522,12860853,86,712,1,1,43200
38523,12860853,160,674,1,1,39600
38524,12860854,204,661,1,1,900
38525,12860855,244,552,33,33,3600
38526,12860856,321,608,33,33,3600
38527,12860856,361,780,32,32,3600
38528,12860857,611,815,1,1,86400
38529,12860858,744,804,32,32,3600
38530,12860859,818,776,1,1,3600
38531,12860859,882,557,32,32,3600
38532,12860860,399,836,33,33,3600
38533,12861741,46,836,33,33,3600
38534,12861742,106,825,1,1,57600
38535,12861742,161,842,33,33,3600
38536,12861743,352,836,33,33,3600
38537,12861744,384,580,1,1,43200
38538,12861745,747,570,32,32,3600
38539,12861746,928,648,1,1,39600
38540,12861746,999,617,32,32,3600
38541,12861747,1014,624,32,32,3600
38542,12861748,422,588,1,1,39600
38543,12861748,537,615,33,33,3600
38544,12861749,570,439,33,33,3600
38545,12861750,695,595,1,1,43200
38546,12862444,353,454,33,33,3600
38547,12862445,376,695,1,1,39600
38548,12862446,444,710,32,32,3600
38549,12862446,487,687,32,32,3600
38550,12862447,529,738,32,32,3600
38551,12862448,632,747,32,32,3600
38552,12863100,33,60,1,1,21600
38553,12863161,92,710,33,33,3600
38554,12863161,162,504,33,33,3600
38555,12863162,222,641,1,1,86400
38556,12863163,40,679,33,33,3600
38557,12863164,254,691,33,33,3600
38558,12863164,366,1002,1,1,172800
38559,12863165,479,957,1,1,39600
38560,12863193,511,976,1,1,43200
38561,12863202,672,1000,32,32,3600
38562,12863202,717,125,32,32,3600
38563,12863203,514,1001,1,1,600
38564,12863529,71,404,64,64,7200
38565,12863964,28,1484,22,22,1800
38566,12863991,106,862,1,1,43200
38567,12863991,120,607,33,33,3600
38568,12863992,188,1078,1,1,43200
38569,12863993,33,981,1,1,39600
38570,12864014,220,446,2,2,7200
38571,12864026,777,499,1,1,21600
38572,12864027,834,464,1,1,14400
38573,12864028,848,426,1,1,39600
38574,12864028,959,375,32,32,3600
38575,12864029,528,450,33,33,3600
38576,12864030,640,391,33,33,3600
38577,12864031,690,493,33,33,3600
38578,12864032,729,497,33,33,3600
38579,12864803,236,457,1,1,2100
38580,12864804,282,515,32,32,3600
38581,12864805,410,538,1,1,54000
38582,12864806,519,457,1,1,39600
38583,12864806,558,480,1,1,86400
38584,12864807,599,502,1,1,1740
38585,12864808,358,480,33,33,3600
38586,12864809,450,523,33,33,3600
38587,12864850,88,14569,1,1,10800
38588,12865453,25,304,64,64,1800
38589,12865524,36,452,1,1,86400
38590,12865525,76,452,1,1,21600
38591,12865526,120,421,33,33,3600
38592,12865559,133,583,11,11,37800
38593,12865560,193,615,1,1,43200
38594,12865560,222,637,1,1,1740
38595,12865561,367,567,1,1,86400
38596,12865562,596,619,1,1,43200
38597,12865563,260,596,2,2,3600
38598,12865564,302,607,33,33,3600
38599,12865564,329,602,33,33,3600
38600,12865565,502,599,33,33,3600
38601,12865566,551,600,33,33,3600
38602,12865867,84,14608,1,1,43200
38603,12866067,165,263,64,64,1800
38604,12866233,186,537,2,2,7200
38605,12866234,251,572,18,18,600
38606,12866235,327,600,1,1,18000
38607,12866235,434,539,32,32,3600
38608,12866236,611,497,1,1,7140
38609,12866237,261,609,2,2,7200
38610,12866238,309,615,33,33,3600
38611,12866238,398,572,33,33,3600
38612,12866239,38,535,33,33,3600
38613,12866240,539,594,33,33,3600
38614,12866669,74,364,2,2,172800
38615,12866669,201,15042,1,1,39600
38616,12866911,46,14555,16,16,14400
38617,12867107,125,589,1,1,1800
38618,12867108,173,611,1,1,43200
38619,12867109,213,592,32,32,3600
38620,12867109,429,620,32,32,3600
38621,12867110,781,566,11,11,7200
38622,12867111,264,613,1,1,54000
38623,12867112,304,617,33,33,3600
38624,12867112,347,604,33,33,3600
38625,12867113,385,586,11,11,7200
38626,12867114,462,582,33,33,3600
38627,12867115,47,851,32,32,3600
38628,12867115,824,830,1,1,300
38629,12867116,887,797,32,32,3600
38630,12867162,894,824,32,32,3600
38631,12867163,906,834,3,3,28800
38632,12867164,852,853,2,2,7200
38633,12867209,433,1817,1,1,1200
38634,12867537,167,1581,32,32,14400
38635,12868013,124,785,33,33,3600
38636,12868014,173,840,1,1,39600
38637,12868014,239,794,1,1,10800
38638,12868015,281,799,33,33,3600
38639,12868016,468,543,1,1,43200
38640,12868016,784,555,32,32,3600
38641,12868017,822,541,1,1,24000
38642,12868018,884,493,32,32,3600
38643,12868019,932,680,32,32,3600
38644,12868295,64,18859,256,256,21600
38645,12868422,9630,285,1,1,39600
38646,12868869,158,449,1,1,39600
38647,12868902,172,558,33,33,3600
38648,12868903,220,555,33,33,3600
38649,12868904,256,566,33,33,3600
38650,12868905,293,480,33,33,3600
38651,12868905,336,625,32,32,3600
38652,12868906,511,680,32,32,3600
38653,12868907,552,661,32,32,3600
38654,12868908,648,702,11,11,7200
38655,12868908,723,648,32,32,3600
38656,12868909,474,591,33,33,3600
38657,12869103,203,21825,1,1,10800
38658,12869507,179,258,1,1,1800
38659,12869632,114,597,1,1,43200
38660,12869632,151,607,33,33,3600
38661,12869633,190,627,1,1,36120
38662,12869634,310,610,33,33,3600
38663,12869635,341,829,1,1,32400
38664,12869635,465,820,32,32,3600
38665,12869636,625,823,1,1,10800
38666,12869637,665,852,1,1,600
38667,12869638,693,845,32,32,3600
38668,12869638,407,875,1,1,43200
38669,12869640,502,794,33,33,3600
38670,12869868,315,1950,1,1,3600
38671,12870046,203,14621,16,16,14400
38672,12870104,261,14525,1,1,1740
38673,12870391,44,790,1,1,43200
38674,12870391,81,815,33,33,3600
38675,12870392,201,809,33,33,3600
38676,12870393,455,575,32,32,3600
38677,12870393,529,526,32,32,3600
38678,12870394,566,577,32,32,3600
38679,12870395,606,555,32,32,3600
38680,12870396,739,520,1,1,300
38681,12870433,745,564,1,1,43200
38682,12870434,791,562,1,1,7200
38683,12870435,833,561,33,33,3600
38684,12871272,18,559,1,1,1800
38685,12871273,131,510,33,33,3600
38686,12871274,176,640,11,11,21600
38687,12871274,253,606,1,1,9000
38688,12871275,304,601,1,1,129600
38689,12871276,316,624,1,1,1800
38690,12871277,417,626,32,32,3600
38691,12871288,456,664,33,33,3600
38692,12871289,542,624,1,1,1320
38693,12871290,582,661,1,1,21600
38694,12871290,624,635,33,33,3600
38695,12871914,179,573,33,33,3600
38696,12871915,230,814,32,32,3600
38697,12871916,44,826,32,32,3600
38698,12871917,619,807,2,2,54000
38699,12871917,667,850,4,4,1800
38700,12871918,783,811,32,32,3600
38701,12871919,299,877,22,22,1800
38702,12871920,335,863,33,33,3600
38703,12871920,421,840,33,33,3600
38704,12871921,534,943,33,33,3600
38705,12871922,601,767,1,1,900
38706,12872255,46,1464,64,64,3000
38707,12872740,85,609,32,32,3600
38708,12872741,220,503,1,1,7200
38709,12872742,722,560,1,1,43200
38710,12872742,771,539,1,1,32400
38711,12872743,819,532,1,1,43200
38712,12872744,353,551,33,33,3600
38713,12872745,394,593,1,1,39600
38714,12872745,461,559,33,33,3600
38715,12872746,597,631,33,33,3600
38716,12872747,677,600,33,33,3600
38717,12873593,55,717,32,32,3600
38718,12873602,120,693,1,1,43200
38719,12873603,164,677,32,32,3600
38720,12873603,449,685,1,1,1740
38721,12873604,547,647,1,1,7200
38722,12873605,203,659,3,3,1800
38723,12873606,243,646,1,1,1320
38724,12873606,371,659,33,33,3600
